M	n_batches.x	n_pos	n_neg	frac_XM_pos	delta_M	delta_M_mean	n_batches.y	n_beta_pos	n_beta_neg	frac_MZ_pos	beta_M	beta_M_mean	full	n_ok	n_total	frac_ok	beta_M_loo_min	beta_M_loo_max	score_strength	score_robust	score_final
EphB1_JAK_STAT_inflammatory	3	1	2	0.3333333333333333	-0.9618591116347599	-0.17680855415726468	3	0	3	0	-0.528753450019007	-0.5866663833330537	-0.6406558228704714	19	19	1	-0.7062299542567775	-0.5829761694866754	0.5085863237090965	1	0.5085863237090965
EphB1_PI3K_AKT_mTOR	3	0	3	0	-1.0635294222537133	-1.169528907195301	3	2	1	0.6666666666666666	0.39142059504676674	-0.016838069218097013	0.09465782809319546	18	19	0.9473684210526315	-0.1553729338898019	0.399130439187083	0.4162873193082925	0.9473684210526315	0.40533238985281106
EphB1_MAPK_ERK_p38_JNK	3	1	2	0.3333333333333333	-0.8062201824482064	-0.5644574487475382	3	2	1	0.6666666666666666	0.29823097069532856	0.21808981376819556	0.29697522434159185	19	19	1	0.1802027033527647	0.5637751292870926	0.24043982760569346	1	0.24043982760569346
EphB1_cytoskeleton_FAQ_Src_Rho	3	2	1	0.6666666666666666	0.697040282728326	0.5277617376671647	3	1	2	0.3333333333333333	-0.3353377670295399	-0.35595767715906146	-0.3096063640562246	19	19	1	-0.5191288319113726	-0.18258090860457574	0.23374393193975598	1	0.23374393193975598
EphB1_NFkB_inflammation_ROS	3	1	2	0.3333333333333333	-0.5600883889626467	-0.1809278249472465	3	0	3	0	-0.3363362645723897	-0.43876527197921383	-0.5852679245768144	19	19	1	-0.6775014451487699	-0.5268968763339976	0.18837803657406424	1	0.18837803657406424
EphB1_mito_stress_cell_death	3	1	2	0.3333333333333333	-0.2541427103758772	0.08143643732156298	3	1	2	0.3333333333333333	-0.37978626428470524	-0.16728510029640598	-0.38961651452167795	19	19	1	-0.5737554693311736	-0.3271462243753595	0.09651991056884421	1	0.09651991056884421
EphB1_integrin_caveolae_membrane_microdomain	3	2	1	0.6666666666666666	0.16514529567391456	0.10738754770267499	3	0	3	0	-0.17454355831380933	-0.2163378580690052	0.08236529004196264	17	19	0.8947368421052632	-0.03878216663084123	0.19036480706858544	0.02882504754571119	0.8947368421052632	0.027307939780147446
EphB1_PGC1_NRF_mito_biogenesis	3	1	2	0.3333333333333333	-0.05723911660485012	-0.07200539179818059	3	3	0	1	0.4429602919919502	0.7091185428224777	0.517791397913154	19	19	1	0.4515091204585327	0.5732155716147977	0.025354655804645694	1	0.025354655804645694
EphB1_AMPK_energy_sensing	3	1	2	0.3333333333333333	-0.056994130531004605	0.003942473406956859	3	3	0	1	0.3928951131837476	0.3676222529145433	0.4013572620596245	19	19	1	0.3406845792553413	0.5030021709160067	0.022392715365788338	1	0.022392715365788338
